City,Name,Language,Time,Type,Price,Capacity,Booked
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,09:00,Platinum,700₹,12,0
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,09:00,PlatinumSuperior,700₹,6,0
Noida,PvrLogixCityCentreNoida,Hindi,09:05,Classic,190₹,106,1
Pune,InoxAmanoraMallHadapsar,Hindi,09:45,Royale,240₹,3,0
Pune,InoxAmanoraMallHadapsar,Hindi,09:45,Club,150₹,109,2
Pune,InoxAmanoraMallHadapsar,Hindi,09:45,Executive,150₹,21,0
Mumbai,PvrMarketCityKurlaW,English,09:45,Prime,110₹,117,21
Mumbai,PvrMarketCityKurlaW,English,09:45,Classic,90₹,90,0
Bangalore,PvrVaishnaviSapphireMallYashwantpur,English,09:55,Recliner,200₹,13,0
Bangalore,PvrVaishnaviSapphireMallYashwantpur,English,09:55,Classic,112₹,85,0
Bangalore,PvrVaishnaviSapphireMallYashwantpur,English,09:55,Prime,112₹,20,0
Hyderabad,PlatinumCinemasGachibowli,English,10:00,PlatinumPremiumRecliner,350₹,16,2
Hyderabad,PlatinumCinemasGachibowli,English,10:00,PlatinumRecliners,350₹,32,1
Surat,InoxVrSuratDumasRoad,English,10:00,RoyalRecliner,230₹,12,4
Surat,InoxVrSuratDumasRoad,English,10:00,Club,140₹,122,0
Surat,InoxVrSuratDumasRoad,English,10:00,Executive,140₹,34,0
Surat,InoxVrSuratDumasRoad,English,10:00,Royal,140₹,54,0
Gurgaon,PvrAmbienceGurgaon,English,10:05,Prime,200₹,47,0
Gurgaon,PvrAmbienceGurgaon,English,10:05,ClassicNormal,175₹,136,0
Lucknow,PvrPhoenixUnitedMallAlambagh,Hindi,10:05,Prime,150₹,7,0
Lucknow,PvrPhoenixUnitedMallAlambagh,Hindi,10:05,Classic,120₹,104,2
Vijayawada,CapitalCinemasTrendsetmall,Telugu,10:15,Gold,295₹,27,0
Vijayawada,CapitalCinemasTrendsetmall,Telugu,10:15,Silver,177₹,21,3
Bangalore,InoxLidoMallUlsoor,English,10:15,Premiere,130₹,157,4
Surat,PvrRahulRajMallDumasRoad,English,10:15,Recliner,300₹,24,5
Surat,PvrRahulRajMallDumasRoad,English,10:15,Prime,160₹,72,11
Surat,PvrRahulRajMallDumasRoad,English,10:15,Classic,140₹,30,0
Surat,PvrRahulRajMallDumasRoad,English,10:15,ClassicPlus,140₹,30,0
Noida,PvrLogixCityCentreNoida,English,10:15,Classic,190₹,89,4
DelhiNcr,PvrSelectCityWalkSaket,English,10:15,DboxRecliner,500₹,8,0
DelhiNcr,PvrSelectCityWalkSaket,English,10:15,Prime,200₹,47,2
DelhiNcr,PvrSelectCityWalkSaket,English,10:15,ClassicNormal,175₹,112,2
Bangalore,PvrPlayHouseForumMallKoramangala,English,10:30,Classic,112₹,103,1
Mumbai,CinemaxInfinitiMaladW,English,10:45,Prime,140₹,76,15
Bangalore,PvrVegaBannerghattaRoad,English,10:45,Classic,112₹,107,2
Ahmedabad,TimeCinemaAhmedabadCgSquareMall,English,11:00,Infinity,900₹,12,0
DelhiNcr,PvrPacificSubhashNagar,English,11:05,Prime,250₹,68,2
