City,Name,Language,Time,Type,Price,Capacity,Booked
PalasaKasibugga,AnnapurnaTheatrePalasa,Telugu,11:00,FirstClass,80₹,267,183
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,11:30,FristClass,100₹,301,72
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,11:30,SecondClass,50₹,72,72
Warangal,DeviParadiseACDtsWarangal,Telugu,11:45,UpperBalcony,110₹,198,165
Warangal,DeviParadiseACDtsWarangal,Telugu,11:45,LowerBalcony,110₹,251,220
Warangal,DeviParadiseACDtsWarangal,Telugu,11:45,Reserved,80₹,285,285
Warangal,DeviParadiseACDtsWarangal,Telugu,11:45,FirstClass,80₹,103,103
Kurnool,SriRama70MmKurnool,Telugu,12:00,Sofa,110₹,20,20
Kurnool,SriRama70MmKurnool,Telugu,12:00,Balcony,110₹,410,24
Kurnool,SriRama70MmKurnool,Telugu,12:00,SecondClass,80₹,284,0
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,14:30,FristClass,100₹,301,72
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,14:30,SecondClass,50₹,72,72
PalasaKasibugga,AnnapurnaTheatrePalasa,Telugu,14:30,FirstClass,80₹,267,183
Kurnool,SriRama70MmKurnool,Telugu,15:00,Sofa,110₹,20,20
Kurnool,SriRama70MmKurnool,Telugu,15:00,Balcony,110₹,410,24
Kurnool,SriRama70MmKurnool,Telugu,15:00,SecondClass,80₹,284,1
Warangal,DeviParadiseACDtsWarangal,Telugu,15:00,UpperBalcony,110₹,198,165
Warangal,DeviParadiseACDtsWarangal,Telugu,15:00,LowerBalcony,110₹,251,220
Warangal,DeviParadiseACDtsWarangal,Telugu,15:00,Reserved,80₹,285,285
Warangal,DeviParadiseACDtsWarangal,Telugu,15:00,FirstClass,80₹,103,103
Tiruvuru,SriVenkateswaraNewPicturePalaceTiruvuru,Telugu,18:15,FirstClass,100₹,255,57
Tiruvuru,SriVenkateswaraNewPicturePalaceTiruvuru,Telugu,18:15,SecondClass,78₹,56,0
PalasaKasibugga,AnnapurnaTheatrePalasa,Telugu,18:15,FirstClass,80₹,267,183
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,18:30,FristClass,100₹,301,72
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,18:30,SecondClass,50₹,72,72
Kurnool,SriRama70MmKurnool,Telugu,18:30,Sofa,110₹,20,20
Kurnool,SriRama70MmKurnool,Telugu,18:30,Balcony,110₹,410,24
Kurnool,SriRama70MmKurnool,Telugu,18:30,SecondClass,80₹,284,0
Warangal,DeviParadiseACDtsWarangal,Telugu,19:00,UpperBalcony,110₹,198,165
Warangal,DeviParadiseACDtsWarangal,Telugu,19:00,LowerBalcony,110₹,251,220
Warangal,DeviParadiseACDtsWarangal,Telugu,19:00,Reserved,80₹,285,285
Warangal,DeviParadiseACDtsWarangal,Telugu,19:00,FirstClass,80₹,103,103
Tiruvuru,SriVenkateswaraNewPicturePalaceTiruvuru,Telugu,21:15,FirstClass,100₹,255,57
Tiruvuru,SriVenkateswaraNewPicturePalaceTiruvuru,Telugu,21:15,SecondClass,78₹,56,0
PalasaKasibugga,AnnapurnaTheatrePalasa,Telugu,21:15,FirstClass,80₹,267,183
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,21:30,FristClass,100₹,301,72
Malikipuram,SriSankarACDtsMalikipuramMalikipuram,Telugu,21:30,SecondClass,50₹,72,72
Kurnool,SriRama70MmKurnool,Telugu,21:30,Sofa,110₹,20,20
Kurnool,SriRama70MmKurnool,Telugu,21:30,Balcony,110₹,410,24
Kurnool,SriRama70MmKurnool,Telugu,21:30,SecondClass,80₹,284,0
Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,UpperBalcony,110₹,198,165
Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,LowerBalcony,110₹,251,220
Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,Reserved,80₹,285,285
Warangal,DeviParadiseACDtsWarangal,Telugu,22:00,FirstClass,80₹,103,103
