City,Name,Language,Time,Type,Price,Capacity,Booked
Mansa,SamratCinemaMansa,Hindi,10:00,Box1,100₹,36,0
Mansa,SamratCinemaMansa,Hindi,10:00,Balconey,70₹,72,0
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Recliner,400₹,12,4
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Executive,200₹,26,8
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Silver,150₹,46,9
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Recliner,400₹,12,4
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Executive,200₹,26,8
Fatehabad,FilmiplexCinemaModelTown,Hindi,10:15,Silver,150₹,46,9
Mansa,SamratCinemaMansa,Hindi,13:00,Box1,100₹,36,0
Mansa,SamratCinemaMansa,Hindi,13:00,Balconey,70₹,72,0
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Platinum,300₹,13,7
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Royal,250₹,16,9
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Gold,200₹,56,42
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,Silver,170₹,64,48
Sardulgarh,GoldenCinemasSardulgarh,Hindi,13:30,NormalClass,150₹,32,16
Mansa,SamratCinemaMansa,Hindi,16:00,Box1,100₹,36,0
Mansa,SamratCinemaMansa,Hindi,16:00,Balconey,70₹,72,0
Tohana,RitzMiniplexTohana,Hindi,16:20,Diamond,200₹,40,18
Tohana,RitzMiniplexTohana,Hindi,16:20,Gold,150₹,59,11
Mansa,SamratCinemaMansa,Hindi,19:30,Box1,100₹,36,0
Mansa,SamratCinemaMansa,Hindi,19:30,Balconey,70₹,72,0
