State,City,Name,Language,Time,Type,Price,Capacity,Booked
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,10:30,Royal,110₹,532,6
Kerala,Ponnani,AlankarCinemasACPonnani,Malayalam,11:00,Diamond,120₹,153,20
Kerala,Valanchery,SreekumarAndPavithraTheatreAC2K,Malayalam,11:30,FirstClass,110₹,161,0
Kerala,Kochi,SaritaCinemasKochi,Malayalam,12:00,BlueCircle,150₹,227,218
Kerala,Kochi,SaritaCinemasKochi,Malayalam,12:00,BlueCircle,150₹,227,218
Kerala,Chalakudy,DCinemaasChalakudy,Malayalam,13:00,Platinum,270₹,5,0
Kerala,Chalakudy,DCinemaasChalakudy,Malayalam,13:00,Gold,129₹,239,32
Kerala,Payyanur,AradhanaArchanaMovieHousePayyanur,Malayalam,13:30,Royal,110₹,532,0
Telangana,Hyderabad,InoxGsmMallHyderabad,Malayalam,16:05,Royal,250₹,8,0
Telangana,Hyderabad,InoxGsmMallHyderabad,Malayalam,16:05,Executive,150₹,98,0
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,16:35,ClassicPlus,160₹,81,20
Kerala,Kochi,PvrOberonMallErnakulam,Malayalam,16:35,Classic,129₹,36,0
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Malayalam,17:40,Recliner,250₹,10,0
Telangana,Hyderabad,PvrIrrumManzilKhairatabad,Malayalam,17:40,Classic,150₹,94,14
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Recliner,300₹,9,0
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Prime,160₹,64,22
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,ClassicPlus,140₹,91,38
Kerala,Kochi,PvrLuluKochi,Malayalam,19:25,Classic,110₹,39,0
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,19:40,RoyalRecliner,290₹,10,0
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,19:40,Club,170₹,66,22
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,19:40,Royal,170₹,13,6
Kerala,Thrissur,InoxSobhaCityMall,Malayalam,19:40,Executive,130₹,22,0
Kerala,Kottarakkara,MinervaCinemazACDts,Malayalam,20:30,Executive,200₹,13,0
Kerala,Kottarakkara,MinervaCinemazACDts,Malayalam,20:30,Diamond,140₹,210,65
Kerala,Thalassery,LibertyParadiseComplexThalassery,Malayalam,21:15,Mini,125₹,250,152
Karnataka,Bangalore,CinepolisSjrSpectrum,Malayalam,22:20,Vip,250₹,12,0
Karnataka,Bangalore,CinepolisSjrSpectrum,Malayalam,22:20,Normal,150₹,28,0
Karnataka,Bangalore,CinepolisSjrSpectrum,Malayalam,22:20,Premium,150₹,41,2
Karnataka,Bangalore,CinepolisSjrSpectrum,Malayalam,22:20,Executive,150₹,59,0
