City,Name,Language,Time,Type,Price,Capacity,Booked
Bangalore,CinepolisRoyalMeenakshiMall,English,09:45,Normal,130₹,26,0
Bangalore,CinepolisRoyalMeenakshiMall,English,09:45,Premium,130₹,17,0
Bangalore,CinepolisRoyalMeenakshiMall,English,09:45,Executive,130₹,65,0
Noida,PvrLogixCityCentreNoida,English,10:00,Classic,190₹,76,3
Bangalore,CinepolisForumShantiniketan,English,10:30,Vip,250₹,10,0
Bangalore,CinepolisForumShantiniketan,English,10:30,Normal,130₹,24,0
Bangalore,CinepolisForumShantiniketan,English,10:30,Premium,130₹,64,1
Bangalore,CinepolisForumShantiniketan,English,10:30,Executive,130₹,24,0
Mumbai,InoxMegaplexInorbitMall,English,11:35,Insignia,300₹,32,1
Mumbai,PvrCitiMallAndheriW,English,11:45,Recliner,185₹,24,0
Mumbai,PvrCitiMallAndheriW,English,11:45,Classic,100₹,46,0
Mumbai,PvrCitiMallAndheriW,English,11:45,Prime,100₹,146,20
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,11:55,Platinum,600₹,12,0
DelhiNcr,PvrDirectorsCutAmbienceVasantKunj,English,11:55,PlatinumSuperior,600₹,6,5
Mumbai,PvrIconOberoiGoregaonE,English,12:00,Recliner,280₹,34,1
Mumbai,PvrIconOberoiGoregaonE,English,12:00,Prime,180₹,147,18
Mumbai,PvrIconOberoiGoregaonE,English,12:00,Classic,150₹,45,0
Pune,PvrMarketCityVimanNagar,English,12:30,PrimePlus,300₹,10,4
Pune,PvrMarketCityVimanNagar,English,12:30,Classic,180₹,52,3
Pune,PvrMarketCityVimanNagar,English,12:30,Prime,180₹,119,24
DelhiNcr,PvrSelectCityWalkSaket,English,12:35,ReclinersNormal,400₹,9,0
DelhiNcr,PvrSelectCityWalkSaket,English,12:35,ClassicSuperior,200₹,47,5
DelhiNcr,PvrSelectCityWalkSaket,English,12:35,ClassicNormal,200₹,112,2
Mumbai,InoxRCityGhatkoparW,English,12:35,Insignia,330₹,42,1
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,12:35,Insignia,330₹,42,1
Gurgaon,PvrAmbienceGurgaon,English,12:55,Prime,300₹,38,1
Gurgaon,PvrAmbienceGurgaon,English,12:55,ClassicNormal,250₹,84,3
Bangalore,CinepolisForumShantiniketan,English,13:00,Vip,300₹,10,0
Bangalore,CinepolisForumShantiniketan,English,13:00,Normal,130₹,24,0
Bangalore,CinepolisForumShantiniketan,English,13:00,Premium,130₹,80,3
Bangalore,CinepolisForumShantiniketan,English,13:00,Executive,130₹,24,0
Bangalore,PvrPhoenixMarketcityMallWhitefieldRoad,English,13:00,Recliner,250₹,7,0
Bangalore,PvrPhoenixMarketcityMallWhitefieldRoad,English,13:00,Classic,170₹,72,0
Mumbai,CinepolisSeawoodsLT,English,13:30,Vip,250₹,13,2
Mumbai,CinepolisSeawoodsLT,English,13:30,Normal,150₹,15,0
Mumbai,CinepolisSeawoodsLT,English,13:30,Premium,150₹,36,0
Mumbai,CinepolisSeawoodsLT,English,13:30,Executive,150₹,66,1
DelhiNcr,PvrPromenadeVasantKunj,English,13:30,Prime,390₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,13:30,Classic,360₹,84,0
DelhiNcr,PvrPromenadeVasantKunj,English,13:30,Prime,390₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,13:30,Classic,360₹,84,0
Mumbai,InoxLaserplexCr2NarimanPoint,English,13:35,Insignia,420₹,70,3
Kochi,PvrLuluKochi,English,13:40,Recliner,350₹,9,8
Kochi,PvrLuluKochi,English,13:40,Prime,190₹,64,19
Kochi,PvrLuluKochi,English,13:40,ClassicPlus,160₹,91,3
Kochi,PvrLuluKochi,English,13:40,Classic,140₹,39,0
Mumbai,InoxMegaplexInorbitMall,English,13:50,Silver,180₹,76,2
Mumbai,InoxMegaplexInorbitMall,English,13:50,Executive,160₹,32,0
Mumbai,InoxMegaplexInorbitMall,English,13:50,Premiere,160₹,125,2
Bangalore,PvrForumMallKoramangala,English,13:55,Recliner,300₹,12,6
Bangalore,PvrForumMallKoramangala,English,13:55,Classic,160₹,156,19
Hyderabad,PvrInorbitCyberabad,English,13:55,Classic,200₹,161,161
Pune,CinepolisSeasonsMall,English,14:00,Premium,200₹,35,1
Pune,CinepolisSeasonsMall,English,14:00,Normal,180₹,29,0
Pune,CinepolisSeasonsMall,English,14:00,Executive,180₹,98,0
Mumbai,CinepolisVivianaMall,English,14:05,Normal,100₹,25,0
Mumbai,CinepolisVivianaMall,English,14:05,Premium,100₹,43,4
Mumbai,CinepolisVivianaMall,English,14:05,Executive,100₹,97,0
Mumbai,InoxAtriaMallWorli,English,14:25,Insignia,470₹,27,0
Noida,PvrLogixCityCentreNoida,English,14:45,Classic,215₹,80,3
Gurgaon,PvrAmbienceGoldGurgaon,English,15:40,Platinum,500₹,28,0
Gurgaon,PvrAmbienceGoldGurgaon,English,15:40,PlatinumSuperior,500₹,16,3
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Prime,390₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Classic,360₹,84,0
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Prime,390₹,21,0
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Classic,360₹,84,0
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Prime,390₹,33,1
DelhiNcr,PvrPromenadeVasantKunj,English,15:55,Classic,360₹,96,0
DelhiNcr,CinepolisDlfAvenue,English,16:00,Vip,500₹,8,2
DelhiNcr,CinepolisDlfAvenue,English,16:00,Premium,280₹,42,4
DelhiNcr,CinepolisDlfAvenue,English,16:00,Executive,260₹,56,2
DelhiNcr,CinepolisDlfAvenue,English,16:00,Normal,240₹,42,0
Bangalore,PvrOrionMallDrRajkumarRoad,English,16:10,Recliner,250₹,16,0
Bangalore,PvrOrionMallDrRajkumarRoad,English,16:10,Prime,170₹,108,4
Bangalore,PvrOrionMallDrRajkumarRoad,English,16:10,Classic,150₹,108,3
Bangalore,PvrForumMallKoramangala,English,16:20,Recliner,300₹,12,5
Bangalore,PvrForumMallKoramangala,English,16:20,Classic,160₹,156,4
Hyderabad,PvrKukatpallyHyderabad,English,16:20,Recliner,350₹,12,1
Hyderabad,PvrKukatpallyHyderabad,English,16:20,Classic,200₹,250,4
Bangalore,PvrVegaBannerghattaRoad,English,16:40,Recliner,250₹,9,0
Bangalore,PvrVegaBannerghattaRoad,English,16:40,Classic,150₹,86,0
Hyderabad,InoxGvkOneBanjaraHills,English,17:00,Royal,350₹,12,2
