City,Name,Language,Time,Type,Price,Capacity,Booked
Pune,InoxElproCitySquarePune,Marathi,08:30,RoyaleRecliners,150₹,16,0
Pune,InoxElproCitySquarePune,Marathi,08:30,Club,112₹,90,0
Pune,InoxElproCitySquarePune,Marathi,08:30,Executive,112₹,30,0
Pune,InoxElproCitySquarePune,Marathi,08:30,Royale,112₹,121,0
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,08:50,Premiere,90₹,106,2
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,08:50,Red,90₹,48,0
Pune,InoxJaiGaneshVisionMallAkurdi,Marathi,08:50,Silver,90₹,209,17
Nagpur,KamalTalkiesNagpur,Marathi,09:00,Balcony,150₹,100,0
Nagpur,KamalTalkiesNagpur,Marathi,09:00,Gold,100₹,100,0
Nagpur,KamalTalkiesNagpur,Marathi,09:00,Silver,80₹,100,0
Nashik,InoxOldVijayMamtaNasik,Marathi,09:00,Gold,150₹,29,7
Nashik,InoxOldVijayMamtaNasik,Marathi,09:00,Platinum,112₹,14,14
Nashik,InoxOldVijayMamtaNasik,Marathi,09:00,Silver,112₹,237,2
Nashik,InoxOldVijayMamtaNasik,Marathi,09:00,Executive,90₹,59,0
Mumbai,InoxRaghuleelaMallVashi,Marathi,09:05,Executive,112₹,22,0
Mumbai,InoxRaghuleelaMallVashi,Marathi,09:05,Premier,112₹,85,0
Mumbai,InoxRaghuleelaMallVashi,Marathi,09:05,Silver,112₹,26,2
Thane,InoxKorumMallThaneW,Marathi,09:20,Royal,150₹,18,0
Thane,InoxKorumMallThaneW,Marathi,09:20,Club,90₹,198,0
Thane,InoxKorumMallThaneW,Marathi,09:20,Executive,90₹,51,0
Nagpur,InoxJaswantTuliMallKampteeRoad,Marathi,09:20,Club,90₹,277,3
Nagpur,InoxJaswantTuliMallKampteeRoad,Marathi,09:20,Executive,90₹,76,0
Pune,InoxAmanoraMallHadapsar,Marathi,09:25,Royale,240₹,12,0
Pune,InoxAmanoraMallHadapsar,Marathi,09:25,Club,150₹,313,0
Pune,InoxAmanoraMallHadapsar,Marathi,09:25,Executive,150₹,46,0
Mumbai,InoxRCityGhatkoparW,Marathi,09:35,RoyalRecliner,190₹,14,0
Mumbai,InoxRCityGhatkoparW,Marathi,09:35,Club,112₹,65,0
Mumbai,InoxRCityGhatkoparW,Marathi,09:35,Royal,112₹,40,0
Mumbai,InoxRCityGhatkoparW,Marathi,09:35,Executive,90₹,35,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,Marathi,09:35,RoyalRecliner,190₹,14,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,Marathi,09:35,Club,112₹,65,5
Mumbai,PaytmImaxInoxRCityGhatkoparW,Marathi,09:35,Royal,112₹,40,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,Marathi,09:35,Executive,90₹,35,0
Parli,ShreeNathTalkiesParliVaijnath,Marathi,12:00,Nath,100₹,369,0
Parbhani,MahaveerTalkiesParbhani,Marathi,12:05,Balcony,70₹,149,0
Parbhani,MahaveerTalkiesParbhani,Marathi,12:05,DressCircle,50₹,208,0
Parbhani,MahaveerTalkiesParbhani,Marathi,12:05,UpperStall,50₹,272,0
Pune,InoxElproCitySquarePune,Marathi,12:05,Club,130₹,78,2
Pune,InoxElproCitySquarePune,Marathi,12:05,Royale,130₹,45,4
Pune,InoxElproCitySquarePune,Marathi,12:05,Executive,112₹,26,0
Mumbai,CarnivalMoviestarGoregaonW,Marathi,12:05,GoldOffline,110₹,46,0
Mumbai,CarnivalMoviestarGoregaonW,Marathi,12:05,SilverOffline,90₹,24,0
Aurangabad,InoxTapadiaMallTownCenter,Marathi,12:25,Premiere,112₹,37,0
Aurangabad,InoxTapadiaMallTownCenter,Marathi,12:25,Silver,112₹,174,16
Pune,InoxDorabjeesRoyaleHeritageMall,Marathi,12:25,RoyaleRecliners,280₹,16,0
Pune,InoxDorabjeesRoyaleHeritageMall,Marathi,12:25,Royale,160₹,21,0
