City,Name,Language,Time,Type,Price,Capacity,Booked
Mumbai,InoxMegaplexInorbitMall,English,08:55,Silver,230₹,79,2
Mumbai,InoxMegaplexInorbitMall,English,08:55,Executive,200₹,80,0
Mumbai,InoxMegaplexInorbitMall,English,08:55,Premiere,200₹,120,4
Kolkata,InoxQuestMallBallygunge,English,09:00,RoyalRecliner,220₹,8,0
Kolkata,InoxQuestMallBallygunge,English,09:00,Club,140₹,112,0
Kolkata,InoxQuestMallBallygunge,English,09:00,Executive,140₹,24,0
Kolkata,InoxQuestMallBallygunge,English,09:00,Royal,140₹,28,0
DelhiNcr,CinepolisSmartBharatMall,English,09:00,Premium,170₹,40,0
DelhiNcr,CinepolisSmartBharatMall,English,09:00,Classic,170₹,65,0
Mumbai,InoxRCityGhatkoparW,English,09:05,RoyalRecliner,190₹,14,2
Mumbai,InoxRCityGhatkoparW,English,09:05,Club,112₹,65,2
Mumbai,InoxRCityGhatkoparW,English,09:05,Royal,112₹,40,0
Mumbai,InoxRCityGhatkoparW,English,09:05,Executive,90₹,35,0
Mumbai,InoxRaghuleelaMallVashi,English,09:05,Executive,112₹,22,0
Mumbai,InoxRaghuleelaMallVashi,English,09:05,Premier,112₹,118,0
Mumbai,InoxRaghuleelaMallVashi,English,09:05,Silver,112₹,28,8
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:05,RoyalRecliner,190₹,14,2
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:05,Club,112₹,65,2
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:05,Royal,112₹,40,0
Mumbai,PaytmImaxInoxRCityGhatkoparW,English,09:05,Executive,90₹,35,0
DelhiNcr,InoxInsigniaAtEpicuriaNehruPlace,English,09:05,Insignia,553₹,30,0
Lucknow,CinepolisOneAwadhCenterMall,English,09:15,Vip,400₹,18,0
Lucknow,CinepolisOneAwadhCenterMall,English,09:15,Normal,140₹,25,0
Lucknow,CinepolisOneAwadhCenterMall,English,09:15,Premium,140₹,51,0
Lucknow,CinepolisOneAwadhCenterMall,English,09:15,Executive,140₹,69,0
Mumbai,MetroInoxCinemaMGRoad,English,09:25,Club,130₹,144,6
