City,Name,Language,Time,Type,Price,Capacity,Booked
Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,09:45,Club,170₹,45,0
Bangalore,InoxShreeGarudaSwagathMallJayanagar,Kannada,09:45,Executive,160₹,134,0
Sirsi,NatarajMovieHallSirsi,Kannada,10:00,Balcony,150₹,160,116
Bangalore,PvrArenaMallDoddanakundi,Kannada,10:10,Prime,180₹,28,0
Bangalore,PvrArenaMallDoddanakundi,Kannada,10:10,Classic,160₹,102,0
Bangalore,InoxMantriSquareMalleshwaram,Kannada,10:40,Club,170₹,209,6
Bangalore,CinepolisEtaNammaMall,Kannada,12:50,Normal,150₹,9,0
Bangalore,CinepolisEtaNammaMall,Kannada,12:50,Premium,150₹,35,1
Bangalore,CinepolisEtaNammaMall,Kannada,12:50,Executive,150₹,81,0
Bangalore,PvrVegaBannerghattaRoad,Kannada,13:10,Classic,220₹,107,3
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,16:05,Recliner,400₹,11,0
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,16:05,Prime,230₹,19,2
Bangalore,PvrMsrElementsMallTanisandhraMainRoad,Kannada,16:05,Classic,210₹,80,0
